,chocolate_color,bake_time,sugar,flour,margerine,chocolate,vanilla_flavour,almonds,density,brown_sugar,weight,cinnamon,taste
848,0,12.909,109.333,119.277,102.454,103.156,0.608,9.908,0.57,42.636,8.118,5.652,7
849,1,13.818,137.333,101.205,102.301,109.635,0.139,1.959,0.691,58.14,8.792,2.029,6
850,0,11.636,110.667,123.494,101.38,107.475,0.625,17.512,0.617,37.984,7.528,1.884,6
851,0,14.545,105.0,120.482,102.607,105.98,1.259,23.963,0.621,35.659,8.287,2.754,7
852,1,17.455,147.0,114.458,101.687,111.462,0.156,1.728,0.689,44.186,8.792,2.899,5
853,0,12.909,113.333,116.265,107.055,105.15,0.747,19.931,0.648,36.434,8.961,2.029,6
854,0,10.364,116.667,113.253,101.534,102.99,0.295,9.562,0.542,61.24,6.348,6.522,7
855,1,14.909,137.667,101.807,101.994,112.791,0.226,5.876,0.689,50.388,7.022,3.333,5
856,0,17.273,103.333,129.518,100.613,103.156,0.087,2.074,0.606,14.729,5.843,2.754,5
857,0,11.636,111.333,116.867,116.104,107.807,0.764,19.47,0.701,54.264,6.77,2.174,5
858,1,17.091,126.667,124.699,104.141,113.787,0.434,5.3,0.714,45.736,7.612,3.623,6
859,0,13.636,107.333,119.88,101.534,104.983,0.451,10.599,0.552,28.682,7.022,6.232,7
860,0,14.545,114.667,129.518,111.656,107.641,0.833,20.968,0.698,62.016,8.034,2.464,6
861,0,13.091,116.0,115.663,106.135,103.654,0.434,13.134,0.594,52.713,9.298,6.522,7
862,0,14.727,106.667,122.289,108.589,106.811,0.347,15.207,0.661,37.209,7.781,3.623,6
863,0,12.545,112.667,110.843,110.89,106.478,0.764,20.737,0.675,39.535,7.107,1.449,5
864,1,15.273,145.333,102.41,102.607,113.787,0.243,5.53,0.691,41.86,8.624,2.609,5
865,0,13.455,112.0,114.458,101.994,105.648,1.198,17.051,0.608,35.659,7.528,3.623,5
866,0,14.182,108.667,120.482,100.767,106.146,0.417,8.525,0.594,41.085,6.517,4.783,6
867,0,13.636,120.0,116.867,111.81,108.804,0.365,18.433,0.653,34.109,9.213,3.768,5
868,1,12.545,162.667,100.0,102.147,112.292,0.278,2.074,0.64,67.442,7.781,4.638,4
869,0,12.545,114.0,116.867,106.288,108.306,0.469,8.641,0.563,40.31,7.865,6.812,8
870,0,13.455,107.333,142.771,125.92,105.482,0.347,12.442,0.707,10.078,7.36,2.174,6
871,0,13.636,107.333,121.084,109.663,105.98,0.868,13.71,0.619,29.457,6.854,3.913,7
872,1,14.909,200.0,100.0,102.301,121.262,0.069,0.346,0.647,60.465,6.517,4.203,3
873,0,13.455,130.0,121.084,104.908,104.153,0.434,11.866,0.567,41.86,7.949,6.812,8
874,0,12.364,114.667,110.241,103.374,105.15,0.399,13.71,0.631,22.481,7.022,1.449,5
875,0,10.727,113.0,114.458,110.429,104.817,0.469,12.442,0.616,51.163,7.444,4.348,6
876,0,13.455,110.667,118.675,127.147,106.146,0.677,15.668,0.749,44.961,6.601,1.014,5
877,0,13.273,112.0,115.663,105.215,111.628,0.599,24.194,0.664,45.736,8.876,2.174,5
878,0,13.636,121.333,122.289,112.73,107.309,0.608,16.359,0.671,34.109,7.36,1.884,5
879,0,14.909,109.333,116.867,117.485,107.807,1.163,15.783,0.716,20.93,5.674,1.739,6
880,0,14.364,114.0,117.47,106.135,103.322,0.451,17.166,0.615,27.132,5.337,3.768,6
881,0,14.0,108.667,143.373,101.534,126.246,1.111,13.134,0.618,19.38,7.444,1.739,5
882,1,10.182,121.333,130.12,105.675,106.146,0.486,8.525,0.56,59.69,8.708,8.116,6
883,0,13.273,113.333,120.482,112.73,106.478,0.538,12.097,0.643,41.085,7.697,4.348,7
884,1,11.273,130.667,102.41,101.687,106.645,0.069,0.806,0.637,77.519,8.034,4.928,5
885,0,12.545,112.0,114.458,110.123,104.983,0.642,19.124,0.668,59.69,8.539,2.464,6
886,0,11.818,111.333,116.265,101.38,103.322,0.625,8.641,0.54,37.209,7.022,6.087,6
887,1,14.0,125.333,108.434,103.374,111.13,0.243,3.571,0.676,49.612,7.275,3.913,5
888,1,15.273,137.667,100.0,107.515,112.791,0.069,1.382,0.722,52.713,7.781,2.319,6
889,0,14.727,113.333,120.482,105.521,103.156,0.608,12.673,0.575,20.93,6.601,6.232,8
890,1,20.727,116.0,126.506,101.534,108.97,0.26,3.571,0.72,38.76,9.719,2.899,6
891,0,12.0,116.667,116.265,100.307,129.236,0.191,20.968,0.602,31.008,8.371,2.029,5
892,0,12.364,108.667,114.458,100.92,106.977,0.521,10.253,0.563,40.31,7.949,4.783,6
893,0,13.455,141.667,115.06,103.988,106.478,0.156,5.876,0.671,49.612,7.528,2.174,4
894,0,13.455,107.333,119.88,106.595,106.312,0.712,14.286,0.61,31.008,7.865,4.348,6
895,1,24.727,126.0,129.518,105.675,112.625,0.087,4.724,0.789,44.961,8.876,6.812,6
896,0,15.636,116.667,119.277,106.135,105.316,0.521,20.046,0.591,15.504,9.382,6.087,6
897,0,17.636,116.667,122.892,101.687,108.804,0.859,38.94,0.668,29.457,9.045,2.174,5
898,0,12.0,113.333,114.458,126.38,106.312,0.712,12.097,0.728,29.457,6.938,1.304,6
899,0,12.545,106.0,119.277,105.521,105.15,0.625,12.788,0.591,40.31,6.77,4.783,6
900,1,14.909,122.0,129.518,102.147,113.123,0.26,4.263,0.71,58.915,8.539,1.594,5
901,1,13.636,144.0,101.807,102.607,107.475,0.104,1.152,0.654,56.589,8.455,5.072,6
902,0,13.273,105.333,119.277,118.252,104.319,0.295,17.281,0.684,12.403,6.18,1.449,6
903,0,13.091,110.667,116.867,101.84,103.156,0.66,14.516,0.591,48.062,7.022,4.928,5
904,1,17.273,134.333,124.699,111.196,112.791,0.503,11.866,0.745,42.636,7.949,1.884,5
905,0,12.364,110.0,121.687,125.46,104.983,0.625,14.286,0.738,39.535,6.77,1.159,6
906,0,12.727,114.667,122.892,111.043,106.146,0.59,21.429,0.662,29.457,6.264,1.449,5
907,1,15.636,120.0,126.506,101.994,114.784,0.087,1.037,0.664,44.961,8.539,4.928,6
908,1,14.182,138.333,101.807,101.84,111.462,0.104,0.691,0.669,48.062,6.433,2.174,5
909,0,13.455,106.667,119.277,110.123,106.312,0.278,11.866,0.652,54.264,6.854,3.478,6
910,0,13.818,120.667,114.458,100.613,106.478,0.122,13.018,0.6,21.705,5.758,3.043,4
911,0,12.0,107.333,122.289,113.957,103.821,0.278,5.069,0.617,27.907,8.708,5.797,6
912,0,16.364,133.333,116.265,117.715,103.987,0.625,12.673,0.669,20.93,6.433,4.058,6
913,0,14.545,113.333,130.12,117.638,106.645,0.816,13.364,0.696,22.481,6.854,1.449,5
914,0,13.091,106.0,122.892,101.38,103.821,0.469,12.212,0.583,41.085,7.781,4.928,7
915,1,16.182,117.333,124.096,102.761,109.302,0.399,4.839,0.663,48.062,10.393,4.348,6
916,0,11.636,130.667,100.0,101.227,103.987,0.677,11.636,0.54,41.86,6.096,6.377,5
917,1,14.545,136.667,104.217,102.761,113.455,0.174,3.571,0.708,55.039,9.551,2.464,6
918,0,15.455,112.0,124.699,122.316,105.15,0.642,24.194,0.702,18.605,8.202,2.899,6
919,0,12.364,108.667,120.482,109.202,103.488,0.608,9.793,0.583,46.512,6.938,6.522,7
920,1,14.0,129.333,101.807,103.067,111.13,0.347,9.908,0.699,60.465,8.202,2.609,5
921,0,17.091,110.0,144.578,103.988,105.482,0.243,13.825,0.621,23.256,7.444,4.638,6
922,0,13.273,123.333,113.855,106.748,124.585,0.833,16.014,0.647,34.884,7.275,2.029,5
923,1,14.909,123.333,118.675,102.301,109.967,0.208,7.834,0.668,41.86,7.697,2.754,6
924,1,15.273,134.667,115.663,102.147,111.794,0.521,14.401,0.676,37.984,7.528,2.754,5
925,0,10.364,118.0,115.663,109.509,104.153,0.608,13.134,0.592,51.163,6.517,5.072,6
926,1,18.0,118.667,123.494,101.38,111.794,0.694,5.645,0.681,58.14,9.298,4.203,6
927,0,14.0,114.667,121.687,109.509,107.641,0.755,26.267,0.695,59.69,8.539,3.188,6
928,0,11.455,121.333,121.084,106.902,102.824,0.278,12.327,0.566,35.659,8.792,6.377,6
929,0,13.818,117.333,118.072,101.84,105.98,0.747,15.668,0.583,20.93,6.938,4.058,6
930,0,12.182,114.667,118.072,102.301,103.654,0.851,18.088,0.546,51.938,6.77,6.812,7
931,0,13.091,112.0,116.867,113.497,103.156,0.208,13.249,0.605,34.884,6.011,5.942,6
932,1,13.636,167.333,103.614,102.301,108.638,0.191,2.88,0.648,61.24,6.77,4.928,4
933,0,14.364,108.0,115.663,101.534,105.15,0.608,13.479,0.602,48.062,6.854,4.058,6
934,0,12.909,112.0,119.277,109.279,108.306,0.573,11.29,0.605,35.659,6.685,4.493,5
935,0,14.545,109.333,119.88,102.147,105.98,0.521,10.945,0.615,54.264,7.781,4.928,5
936,1,16.909,140.667,118.675,103.681,112.791,0.382,8.641,0.752,58.915,9.382,5.217,6
937,0,14.909,108.0,120.482,101.84,105.316,0.712,16.359,0.62,48.837,8.708,4.493,6
938,1,12.727,121.333,113.855,101.534,109.468,0.069,0.691,0.668,48.062,7.865,1.739,5
939,0,12.182,111.333,128.916,123.313,107.143,0.417,10.138,0.706,27.132,6.938,1.739,6
940,0,12.0,113.333,116.265,102.607,106.977,0.382,16.244,0.633,39.535,8.792,3.333,6
941,0,14.545,112.0,122.289,113.497,106.312,0.712,16.244,0.714,57.364,9.213,2.899,5
942,0,14.182,108.0,116.867,101.534,103.156,0.208,18.664,0.595,34.884,12.079,5.072,6
943,0,15.636,104.0,119.88,100.92,105.98,1.215,17.972,0.583,27.132,7.107,4.348,6
944,0,15.273,123.333,129.518,119.018,103.987,0.625,17.512,0.662,32.558,6.096,4.783,6
945,1,15.818,147.0,131.325,102.147,118.771,0.625,16.935,0.689,37.984,8.961,1.884,5
946,0,11.818,108.0,113.855,101.38,104.651,0.642,10.023,0.56,49.612,7.275,5.797,6
947,0,14.0,108.667,116.867,103.221,104.153,0.382,12.097,0.634,48.837,8.539,3.188,4
948,0,12.545,107.333,119.88,114.571,108.97,1.076,14.631,0.664,10.853,6.601,1.594,5
949,0,13.273,112.667,141.566,100.92,127.741,0.608,11.521,0.611,18.605,6.77,1.739,6
950,0,14.909,114.0,134.94,125.92,105.316,0.868,25.23,0.743,34.109,8.708,2.174,6
951,0,12.727,126.333,103.614,100.613,103.488,0.139,14.401,0.563,19.38,5.59,4.058,5
952,0,14.727,112.0,131.325,119.325,106.312,1.094,19.931,0.714,29.457,7.022,1.449,5
953,0,10.909,114.667,118.072,100.92,103.322,0.417,10.023,0.506,45.736,6.517,8.116,7
954,0,16.0,118.0,124.096,108.742,104.983,0.59,17.972,0.625,33.333,6.011,5.652,7
955,0,12.364,124.667,143.976,110.123,114.95,0.799,22.581,0.668,37.984,6.77,1.739,5
956,0,10.909,110.0,121.687,101.38,103.488,1.267,13.249,0.551,40.31,11.489,5.942,7
957,0,13.636,108.667,137.349,108.742,105.482,0.104,11.866,0.625,18.605,8.118,3.188,6
958,1,13.091,133.333,101.205,102.147,108.804,0.625,5.415,0.628,48.837,9.551,5.217,7
959,0,13.455,118.0,131.928,114.571,107.309,0.625,16.705,0.677,27.132,6.517,2.029,5
960,0,12.545,114.667,120.482,101.534,106.645,0.226,14.516,0.633,44.961,7.275,2.174,6
961,1,15.818,146.667,113.855,103.067,108.306,0.069,1.037,0.691,50.388,7.865,4.783,5
962,1,18.545,116.667,131.325,102.454,110.797,0.208,2.189,0.654,49.612,9.551,6.377,7
963,0,14.182,121.333,114.458,112.117,107.641,0.764,16.705,0.676,37.209,7.528,1.739,5
964,0,13.455,126.333,119.88,105.138,106.312,0.26,8.641,0.553,39.535,7.612,7.826,7
965,1,19.091,128.0,130.12,120.245,132.558,0.816,8.756,0.795,34.109,9.466,1.159,5
966,0,12.727,113.333,110.241,111.81,105.482,1.042,21.774,0.667,38.76,7.022,2.029,5
967,0,15.273,109.333,122.892,114.877,108.306,0.469,10.714,0.685,31.008,7.107,2.899,6
968,1,14.0,138.0,110.843,101.84,110.133,0.208,3.917,0.691,55.814,8.202,1.594,5
969,0,13.455,110.667,129.518,128.681,107.973,0.938,27.765,0.759,21.705,7.865,1.014,5
970,0,14.0,116.667,118.072,104.141,104.153,0.503,11.06,0.579,27.907,5.758,6.232,7
971,0,14.909,114.0,129.518,113.804,103.488,0.764,22.005,0.629,31.783,6.348,6.232,7
972,0,13.636,116.0,109.639,101.227,106.977,0.243,10.369,0.633,38.76,6.348,2.174,4
973,1,15.636,142.333,113.253,102.607,110.963,0.208,8.641,0.688,40.31,7.697,2.174,6
974,0,12.182,111.333,114.458,117.638,106.146,0.868,19.124,0.71,48.837,6.938,2.174,5
975,1,18.182,110.667,119.88,102.607,108.638,0.885,7.719,0.707,58.14,10.73,3.188,6
976,1,14.182,132.667,103.012,102.607,111.96,0.26,3.456,0.664,51.163,8.202,3.333,6
977,0,14.182,114.0,112.048,110.89,106.146,0.868,19.355,0.668,34.109,7.528,2.174,5
978,0,12.0,116.667,112.048,101.84,103.654,0.833,17.627,0.592,53.488,7.612,4.348,6
979,0,15.455,106.667,129.518,107.055,106.977,0.608,17.396,0.658,35.659,7.191,3.768,6
980,0,12.364,118.0,102.41,100.92,108.472,0.382,11.751,0.621,41.86,7.697,1.739,5
981,0,15.273,122.667,115.663,113.19,108.14,0.573,22.235,0.695,32.558,7.781,1.884,6
982,0,14.364,113.333,125.904,101.687,111.794,0.347,13.479,0.565,36.434,6.685,6.957,5
983,1,20.727,121.333,124.699,102.454,112.458,0.104,1.267,0.718,27.907,8.792,1.884,6
984,1,18.364,132.667,116.265,102.607,112.126,0.382,15.899,0.706,42.636,7.781,2.029,5
985,0,12.364,124.667,115.663,105.828,108.97,1.076,23.041,0.633,42.636,7.528,2.609,4
986,0,12.909,129.333,110.241,101.227,106.312,0.069,2.304,0.617,41.86,5.843,2.899,4
987,0,13.455,107.333,120.482,101.994,105.15,0.694,11.751,0.556,41.085,6.938,7.101,6
988,1,15.091,139.333,113.855,102.301,113.123,0.278,10.369,0.675,46.512,7.191,2.174,5
989,0,14.545,114.667,118.072,107.055,107.309,0.764,18.088,0.635,31.008,6.938,3.333,6
990,1,22.182,122.0,134.94,103.374,114.452,0.417,10.945,0.753,31.783,7.612,2.899,5
991,0,12.545,122.0,118.072,103.988,103.488,0.833,18.203,0.608,62.791,9.803,5.362,7
992,0,14.182,115.333,121.084,110.123,106.146,0.764,19.816,0.662,32.558,7.612,2.464,5
993,0,13.818,109.333,115.663,103.374,104.485,0.747,14.516,0.571,48.062,6.601,5.797,7
994,0,14.182,114.667,118.072,112.423,102.159,0.226,12.097,0.667,30.233,8.287,3.768,5
995,1,14.545,127.333,111.446,103.681,111.296,0.26,3.571,0.683,50.388,7.444,3.623,5
996,0,18.0,115.333,129.518,101.074,105.482,0.573,16.244,0.648,30.233,7.022,2.609,5
997,0,13.455,116.0,116.867,106.442,104.153,0.417,10.829,0.561,27.907,7.107,6.377,7
998,1,17.455,121.333,124.699,102.147,108.14,0.243,3.917,0.636,38.76,8.202,6.087,6
999,0,12.727,106.667,144.578,117.331,106.146,0.92,18.664,0.706,66.667,8.876,3.043,5
1000,1,13.455,147.0,100.0,102.761,115.781,0.226,2.765,0.683,62.016,7.781,3.913,6
1001,0,14.545,127.333,114.458,122.239,103.488,0.573,16.935,0.658,31.783,7.444,5.797,7
1002,1,16.182,138.0,106.024,103.528,113.289,0.278,3.917,0.711,44.186,7.781,2.174,5
1003,0,14.909,106.0,121.687,105.982,105.482,0.434,11.06,0.638,28.682,7.107,2.174,5
1004,0,12.727,112.0,114.458,108.896,105.15,0.451,13.594,0.561,38.76,7.275,6.667,7
1005,1,14.545,131.333,113.253,102.454,116.113,0.191,7.604,0.669,25.581,8.455,1.739,5
1006,1,14.0,142.0,100.0,101.994,111.794,0.226,3.341,0.695,58.14,7.781,2.029,5
1007,0,15.636,106.0,117.47,102.761,103.322,0.885,13.018,0.545,24.031,5.927,7.101,6
1008,0,13.273,121.333,113.253,112.577,107.143,0.399,12.327,0.667,38.76,6.938,2.029,5
1009,0,12.727,113.333,117.47,101.534,107.143,0.573,13.94,0.612,58.915,7.865,3.623,7
1010,0,12.909,118.0,121.687,100.307,104.153,0.538,12.097,0.545,30.233,7.36,5.942,8
1011,0,12.182,168.0,109.639,105.828,103.987,0.122,11.866,0.567,48.837,7.107,6.377,4
1012,0,14.182,110.0,122.892,121.012,108.14,0.938,21.659,0.708,28.682,6.854,1.449,6
1013,0,13.455,112.667,117.47,106.135,106.146,0.087,9.447,0.644,48.062,7.191,3.768,4
1014,0,16.182,118.667,134.337,122.086,107.143,0.59,28.802,0.75,16.279,8.539,0.87,5
1015,0,12.545,112.667,127.711,116.104,107.309,0.747,19.7,0.689,35.659,8.792,2.029,5
1016,1,14.0,120.667,107.229,102.301,109.302,0.226,2.074,0.604,44.961,7.612,7.681,6
1017,0,13.273,126.667,119.277,101.227,101.993,0.365,13.249,0.535,33.333,7.612,6.812,7
1018,0,12.909,110.0,123.494,101.994,104.485,0.694,10.599,0.556,36.434,6.77,5.652,7
1019,0,13.273,110.667,124.699,113.497,105.15,0.833,18.433,0.66,31.008,8.287,2.754,6
1020,1,14.727,115.333,124.699,102.761,109.302,0.573,6.221,0.651,48.062,10.309,4.928,6
1021,0,12.545,112.667,130.723,110.736,106.645,0.59,22.35,0.661,34.109,7.697,2.029,4
1022,0,12.909,111.333,116.265,122.393,106.645,1.285,24.309,0.695,36.434,6.433,2.754,5
1023,0,12.727,105.333,126.506,100.92,106.977,0.66,13.364,0.567,30.233,9.466,4.783,7
1024,0,11.818,109.333,117.47,105.521,104.651,1.181,15.899,0.597,31.783,9.382,4.058,7
1025,0,15.273,123.333,129.518,119.018,103.987,0.625,17.512,0.662,32.558,6.096,4.783,6
1026,0,12.364,118.667,108.434,112.73,104.485,0.642,17.166,0.676,42.636,7.36,2.029,5
1027,0,13.091,108.667,121.687,100.307,104.153,0.816,12.327,0.588,40.31,8.876,3.623,6
1028,0,13.636,112.667,124.699,101.687,106.312,0.087,14.747,0.612,33.333,8.961,4.928,6
1029,0,15.818,109.333,116.867,110.89,105.648,0.972,19.585,0.66,31.008,7.781,2.899,5
1030,0,15.818,114.667,129.518,111.503,104.651,0.434,19.355,0.639,29.457,5.674,4.638,7
1031,0,13.455,118.0,126.506,109.049,107.807,0.521,17.857,0.656,32.558,6.854,2.174,5
1032,0,12.364,112.0,119.277,122.546,103.654,1.094,20.622,0.717,45.736,8.287,2.029,5
1033,0,14.182,107.333,116.265,116.258,108.638,0.781,16.475,0.705,20.93,8.118,1.884,6
1034,1,17.455,130.0,129.518,101.994,126.91,0.087,2.189,0.7,42.636,8.287,2.029,6
1035,1,15.818,149.667,114.458,102.301,112.458,0.069,0.806,0.695,50.388,9.635,3.913,6
1036,0,19.273,155.333,125.301,101.534,107.807,0.573,20.161,0.687,30.233,7.022,2.899,4
1037,0,15.818,112.667,119.88,101.074,105.98,0.434,10.829,0.568,20.155,6.854,6.377,6
1038,0,12.727,112.667,117.47,115.644,103.156,0.278,12.903,0.624,35.659,6.264,4.638,6
1039,0,13.273,116.0,119.277,101.687,103.654,0.521,12.442,0.545,31.008,6.096,6.522,6
1040,0,13.273,105.333,122.289,101.074,104.485,0.764,13.71,0.549,36.434,7.444,6.377,7
1041,0,12.545,141.0,133.133,118.865,107.807,0.99,28.341,0.711,44.186,7.275,1.014,5
1042,0,17.273,116.667,119.277,101.38,106.312,0.174,22.35,0.66,36.434,7.022,2.029,5
1043,0,14.182,106.0,116.867,125.997,106.811,0.556,17.051,0.743,17.054,6.77,1.449,7
1044,0,13.636,113.333,122.289,113.037,104.651,0.26,8.065,0.648,25.581,7.697,4.493,5
1045,0,11.636,112.667,124.096,100.92,111.13,0.799,14.286,0.591,31.783,6.938,3.333,6
1046,1,15.636,134.667,113.253,102.301,111.794,0.417,11.406,0.674,44.961,7.275,2.754,5
1047,1,17.273,137.0,122.289,101.687,142.193,0.069,6.452,0.693,21.705,12.331,1.884,5
1048,0,13.455,114.0,109.639,101.227,104.817,2.109,26.325,0.598,33.333,7.107,2.899,4
1049,1,28.364,108.667,126.506,102.454,110.963,0.156,2.074,0.749,27.132,10.225,1.739,7
1050,0,12.545,131.333,127.108,119.018,106.312,0.556,20.276,0.698,37.209,7.022,1.739,6
1051,0,12.364,116.667,116.265,106.595,104.485,0.503,14.747,0.608,37.209,6.685,3.478,7
1052,0,11.636,117.333,112.651,109.202,105.15,0.851,18.548,0.635,44.186,8.371,2.899,5
1053,1,20.364,117.333,129.518,103.988,111.462,0.33,8.295,0.733,36.434,9.045,2.899,6
1054,1,22.909,128.0,135.542,101.227,110.631,0.382,4.147,0.71,15.504,8.876,3.623,7
1055,0,13.455,104.667,124.699,118.865,105.814,1.363,20.392,0.699,40.31,9.719,3.188,6
1056,0,16.545,132.0,144.578,126.457,106.977,0.868,27.304,0.758,20.93,9.045,1.739,5
1057,0,15.818,117.333,116.867,110.583,105.15,1.198,25.806,0.663,32.558,7.781,2.609,6
1058,0,13.273,115.333,118.072,102.301,104.817,0.295,14.286,0.61,49.612,8.455,3.768,6
1059,0,14.364,112.0,114.458,101.687,106.811,0.156,12.212,0.611,30.233,6.77,2.754,5
1060,1,22.0,114.667,136.145,102.147,109.635,0.191,2.419,0.712,30.233,11.32,3.043,6
1061,1,12.182,108.667,124.096,101.227,109.468,0.686,18.318,0.579,41.085,8.118,5.652,6
1062,0,11.273,107.333,115.663,101.227,103.488,0.191,8.065,0.565,41.085,6.264,4.203,7
1063,0,13.091,108.667,118.675,116.564,104.983,0.781,18.318,0.709,53.488,6.854,2.609,7
1064,0,15.091,113.0,118.072,100.613,104.983,0.312,7.949,0.594,22.481,7.865,3.913,5
1065,0,13.455,112.667,121.084,111.043,106.478,1.302,22.005,0.669,40.31,6.77,2.174,6
1066,0,15.636,107.333,121.687,101.84,106.811,0.26,8.986,0.625,33.333,6.938,2.609,7
1067,0,13.818,118.0,118.072,109.049,103.156,0.451,9.332,0.625,52.713,6.685,4.928,7
1068,1,15.636,150.0,116.265,102.147,111.794,0.174,6.567,0.681,44.186,7.191,2.609,4
1069,0,13.455,115.333,118.072,111.35,103.156,0.556,13.364,0.587,31.783,8.455,6.667,7
1070,0,13.636,116.0,115.663,111.81,107.309,0.538,20.046,0.681,41.085,7.444,1.739,6
1071,0,11.273,114.0,103.012,100.307,104.817,0.174,2.765,0.602,49.612,6.096,1.739,5
1072,0,16.182,108.667,124.096,101.534,103.821,0.59,11.982,0.569,23.256,8.202,7.101,7
1073,0,15.636,116.667,121.084,114.417,104.319,0.365,11.751,0.644,31.008,6.18,5.217,6
1074,0,13.091,106.0,116.867,100.767,104.153,0.938,11.751,0.544,21.705,7.528,5.652,7
1075,0,16.364,132.667,126.506,115.491,106.977,0.781,21.774,0.712,33.333,7.444,3.478,5
1076,1,13.818,140.667,100.0,101.994,117.442,0.035,0.461,0.678,48.837,8.202,2.464,6
1077,0,14.0,112.0,122.289,107.515,102.658,0.521,11.406,0.572,26.357,5.927,6.667,8
1078,0,13.818,114.667,116.867,102.454,105.482,0.347,19.7,0.588,37.209,7.949,4.928,5
1079,1,13.818,134.667,118.072,105.982,109.801,0.33,11.982,0.732,44.961,13.006,3.188,5
1080,0,16.182,108.0,129.518,101.687,105.15,0.573,18.779,0.629,25.581,6.264,3.043,5
1081,0,12.0,112.0,119.277,104.908,103.322,0.816,20.046,0.558,33.333,6.011,5.797,6
1082,0,12.545,111.333,131.928,101.84,101.993,0.694,10.945,0.543,36.434,5.758,7.246,6
1083,1,19.273,126.667,114.458,103.221,115.449,0.208,2.995,0.749,43.411,7.865,2.899,6
1084,0,11.455,114.0,109.639,111.196,105.814,0.816,22.005,0.654,37.984,6.18,2.029,5
1085,1,16.545,113.333,121.084,101.687,108.638,0.087,1.037,0.657,44.961,9.382,5.507,7
1086,0,15.455,113.333,119.277,104.601,104.817,0.139,8.065,0.594,25.581,5.758,5.362,4
1087,0,14.364,110.0,116.265,103.067,104.319,0.66,13.134,0.582,24.806,8.118,4.783,7
1088,1,15.636,141.667,103.012,101.994,110.797,0.122,1.498,0.675,48.062,11.152,3.623,6
1089,0,14.182,106.0,116.867,125.997,106.811,0.556,17.051,0.743,17.054,6.77,1.449,7
1090,1,19.273,134.0,118.675,102.454,113.455,0.434,6.452,0.737,35.659,8.455,3.188,6
1091,0,14.182,118.667,121.687,107.822,104.817,0.434,10.599,0.583,16.279,8.118,6.522,7
1092,0,13.273,120.667,118.675,103.221,107.475,0.451,22.581,0.648,57.364,7.949,3.623,6
1093,0,11.818,122.333,107.831,101.227,105.15,0.174,6.682,0.598,44.186,7.528,3.623,5
1094,0,12.182,114.667,133.735,103.221,106.146,0.781,20.507,0.602,45.736,7.949,4.203,6
1095,0,12.909,106.667,124.699,120.859,104.983,0.799,14.171,0.686,43.411,9.213,3.333,7
1096,1,20.364,150.0,122.289,103.067,112.791,0.434,7.373,0.712,34.109,7.528,2.754,5
1097,0,14.909,115.333,116.265,112.577,101.993,0.972,17.281,0.641,27.907,6.348,4.348,7
1098,1,17.455,120.667,124.096,101.074,105.814,0.417,5.069,0.648,37.209,10.14,4.203,6
1099,0,15.273,111.333,116.867,110.123,105.15,0.781,19.931,0.66,32.558,8.202,3.043,6
1100,0,14.727,110.0,140.964,115.951,106.312,0.625,14.631,0.706,20.93,6.348,1.159,5
1101,0,14.545,106.667,118.072,112.577,109.136,0.434,11.175,0.673,17.054,7.865,1.884,5
1102,0,11.273,127.333,107.831,105.982,104.983,0.278,12.673,0.569,54.264,10.73,8.261,7
1103,0,17.091,120.667,120.482,108.129,107.641,0.556,14.055,0.608,17.829,7.444,5.507,6
1104,0,12.909,110.0,127.108,102.301,102.99,0.729,11.29,0.566,23.256,7.528,4.783,6
1105,0,14.545,114.0,116.867,114.724,103.821,0.729,15.207,0.654,29.457,7.107,3.768,6
1106,0,11.273,104.667,115.663,107.592,106.977,0.868,15.323,0.62,58.14,7.36,4.348,6
1107,0,14.545,110.667,125.301,120.552,109.468,0.816,22.12,0.708,13.178,6.685,1.304,6
1108,0,13.455,116.0,112.651,102.454,105.814,0.243,7.143,0.617,34.884,6.433,2.029,6
1109,0,14.182,112.0,114.458,109.816,102.326,0.312,14.286,0.59,32.558,7.275,6.957,7
1110,0,11.636,114.0,122.892,115.491,104.817,0.833,14.977,0.626,30.233,8.118,4.638,6
1111,0,14.182,110.667,124.096,126.457,106.645,0.851,20.622,0.749,48.062,6.685,2.319,5
